# # q, Iq, dIq
1.632401200600299973e-01,1.014164204503664457e-01,-6.814481944264658489e-03
1.636648324162081058e-01,1.036580829442150659e-01,-3.310340002633295649e-03
1.640895447723861866e-01,1.137187420847927816e-01,1.192562720944320871e-02
1.645142571285642674e-01,9.726435322762178037e-02,-1.261116603493371915e-02
1.649389694847423760e-01,1.102830741971234652e-01,7.062859701532914550e-03
1.653636818409204567e-01,1.330152666177065179e-01,4.131334846164961411e-02
1.657883941970985375e-01,9.854644236494841669e-02,-1.022644663890707149e-02
1.662131065532766183e-01,1.138840107208208136e-01,1.295570120082308908e-02
1.666378189094547269e-01,9.371708590517395521e-02,-1.711015676682895933e-02
1.670625312656328076e-01,1.218203697149748271e-01,2.523232508406317645e-02
1.674872436218108884e-01,1.139101784290759423e-01,1.355399303594278550e-02
1.679119559779889970e-01,1.184982694281590671e-01,2.062352685206090067e-02
1.683366683341670778e-01,1.069946238808792693e-01,3.560729661567702854e-03
1.687613806903451585e-01,8.894597299827371184e-02,-2.330936166335945484e-02
1.691860930465232671e-01,9.307011252384149447e-02,-1.690873600489060588e-02
1.696108054027013479e-01,8.824911356682163532e-02,-2.391761636134071695e-02
1.700355177588794287e-01,1.054056486979546153e-01,2.042446653740196370e-03
1.704602301150575094e-01,1.098864753495697177e-01,8.987843401385907718e-03
1.708849424712356180e-01,9.986461044118290220e-02,-5.821167576838273683e-03
1.713096548274136988e-01,1.015770423416959001e-01,-3.024566193505610640e-03
1.717343671835917795e-01,1.248493190146694742e-01,3.212082165412451923e-02
1.721590795397698881e-01,1.031847709234056110e-01,-1.285415418155461250e-04
1.725837918959479689e-01,8.722204129038488296e-02,-2.381777693211702129e-02
1.730085042521260497e-01,1.012761289554339611e-01,-2.479810617614592542e-03
1.734332166083041582e-01,9.370371765958152022e-02,-1.358344450690452190e-02
1.738579289644822390e-01,8.958232594459167308e-02,-1.951190136461232461e-02
1.742826413206603198e-01,1.091226364719446174e-01,1.005517771530104083e-02
1.747073536768384006e-01,1.235693098912759580e-01,3.198962251630139281e-02
1.751320660330165091e-01,1.007161477372187086e-01,-2.016210124726826140e-03
1.755567783891945899e-01,9.990182070337626230e-02,-2.957153979687322277e-03
1.759814907453726707e-01,1.018866559580101777e-01,3.019739028713978478e-04
1.764062031015507792e-01,1.163469459861716931e-01,2.227168001162720123e-02
1.768309154577288600e-01,1.108644079316304515e-01,1.432478530579523596e-02
1.772556278139069408e-01,9.756091013395200295e-02,-5.351797574776537281e-03
1.776803401700850493e-01,1.296858769413758716e-01,4.312086238058917415e-02
1.781050525262631301e-01,9.590117476101449323e-02,-7.262631412414820471e-03
1.785297648824412109e-01,1.150161656900213908e-01,2.170913889304266001e-02
1.789544772386192917e-01,8.484446084182364900e-02,-2.324860532775669189e-02
1.793791895947974002e-01,1.030817414914893815e-01,4.403658051143530781e-03
1.798039019509754810e-01,1.015460373016932871e-01,2.393038210397318601e-03
1.802286143071535618e-01,1.142698846769737431e-01,2.177231168770646721e-02
1.806533266633316703e-01,8.856928359984667098e-02,-1.647970238358752518e-02
1.810780390195097511e-01,1.099722137530211169e-01,1.593094875116847844e-02
1.815027513756878319e-01,9.415114631769587461e-02,-7.489449089334901041e-03
1.819274637318659127e-01,1.197784394858644741e-01,3.126252430068579558e-02
1.823521760880440212e-01,8.267647435578118209e-02,-2.408366385254024841e-02
1.827768884442221020e-01,1.139512438413214229e-01,2.313083269795563474e-02
1.832016008004001828e-01,9.058964405731831371e-02,-1.160982706389681977e-02
1.836263131565782913e-01,9.248665193998237277e-02,-8.458353846742780111e-03
1.840510255127563721e-01,1.071276757873394492e-01,1.381550171413652162e-02
1.844757378689344529e-01,9.330784644352660417e-02,-6.597804015192378253e-03
1.849004502251125615e-01,9.730634572120823444e-02,-2.845396742412437769e-04
1.853251625812906422e-01,9.321446862185751858e-02,-6.111937990264260795e-03
1.857498749374687230e-01,1.112848919016060228e-01,2.129873423132204804e-02
1.861745872936468038e-01,8.129827481880559648e-02,-2.337779406193904452e-02
1.865992996498249124e-01,9.367172965034697985e-02,-4.510962529409290149e-03
1.870240120060029931e-01,1.118877543234532146e-01,2.312528574114972729e-02
1.874487243621810739e-01,1.154852161252133691e-01,2.883716546582480722e-02
1.878734367183591825e-01,7.009455067098477321e-02,-3.893469005519646642e-02
1.882981490745372632e-01,9.168814119666712781e-02,-6.236004980410719475e-03
1.887228614307153440e-01,1.114723339394382146e-01,2.374228726186698377e-02
1.891475737868934526e-01,1.201424717467349107e-01,3.704685550502621882e-02
1.895722861430715334e-01,6.982740676780518907e-02,-3.812406517894799396e-02
1.899969984992496141e-01,9.981376247676733426e-02,7.161935949261399870e-03
1.904217108554276949e-01,8.939098469440071026e-02,-8.162914319166915400e-03
1.908464232116058035e-01,1.094986237882862867e-01,2.230571653682872010e-02
1.912711355677838843e-01,9.925157948711102462e-02,7.235793026742059868e-03
1.916958479239619650e-01,8.454634129996582703e-02,-1.452850702584311711e-02
1.921205602801400736e-01,1.178654915099298650e-01,3.574032747271115723e-02
1.925452726363181544e-01,1.025425570774229356e-01,1.304763808344089684e-02
1.929699849924962352e-01,1.045587610120353866e-01,1.636786372437271098e-02
1.933946973486743159e-01,9.665396114352647894e-02,4.808900647981459789e-03
1.938194097048524245e-01,6.848059230250685969e-02,-3.715566583089043723e-02
1.942441220610305053e-01,1.003668575635663363e-01,1.096195176069778877e-02
1.946688344172085861e-01,1.083263018050426019e-01,2.318146253984911323e-02
1.950935467733866946e-01,7.415812164979876386e-02,-2.779457227553307208e-02
1.955182591295647754e-01,8.339688811709894400e-02,-1.365896581596075590e-02
1.959429714857428562e-01,7.155216327121487196e-02,-3.114449996016528319e-02
1.963676838419209647e-01,9.221862569328168058e-02,1.390236704316123804e-04
1.967923961980990455e-01,8.648411325212769507e-02,-8.181929815025287822e-03
1.972171085542771263e-01,8.987930924427756096e-02,-2.816307486510968329e-03
1.976418209104552071e-01,9.042300297431909994e-02,-1.737025499115327524e-03
1.980665332666333156e-01,8.721648670054187036e-02,-6.288688735309693086e-03
1.984912456228113964e-01,1.066698087392479871e-01,2.314913280842916671e-02
1.989159579789894772e-01,7.630105181925340985e-02,-2.214313874314630809e-02
1.993406703351675857e-01,8.551703275847997998e-02,-8.056300421901554237e-03
1.997653826913456665e-01,1.180915766278804735e-01,4.106616139347957217e-02
2.001900950475237473e-01,5.654755633327378239e-02,-5.099531656800553037e-02
2.006148074037018558e-01,8.080099615166137783e-02,-1.436709762065987300e-02
2.010395197598799366e-01,9.124694306459968374e-02,1.546576922531264515e-03
2.014642321160580174e-01,6.845600404375627723e-02,-3.239472402156003822e-02
2.018889444722360982e-01,5.709419525489875524e-02,-4.919176913593543976e-02
2.023136568284142067e-01,9.526213425635002285e-02,8.301723307431225010e-03
2.027383691845922875e-01,7.672889120284270836e-02,-1.926736948449545364e-02
2.031630815407703683e-01,8.520250571652046578e-02,-6.340362511821270690e-03
2.035877938969484768e-01,1.019445262489471482e-01,1.897931691697894371e-02
2.040125062531265576e-01,9.609762520707430811e-02,1.041710866118204099e-02
2.044372186093046384e-01,1.247520653719346034e-01,5.362121634746511850e-02
2.048619309654827192e-01,7.372140427213609570e-02,-2.268200332689643967e-02
2.052866433216608277e-01,7.389102322181492766e-02,-2.217085537518287408e-02
2.057113556778389085e-01,7.459142890228813438e-02,-2.086759549313204481e-02
2.061360680340169893e-01,6.079417020118962900e-02,-4.133709952249794983e-02
2.065607803901950978e-01,7.298903395766048741e-02,-2.286028044304625959e-02
2.069854927463731786e-01,8.385227867129170509e-02,-6.422768634058218830e-03
2.074102051025512594e-01,8.276481071285420044e-02,-7.934798932610731548e-03
2.078349174587293680e-01,8.419905256651059877e-02,-5.655824513101377626e-03
2.082596298149074487e-01,7.654886220466493307e-02,-1.696102791798954554e-02
2.086843421710855295e-01,7.509806231740799587e-02,-1.890292020101750486e-02
2.091090545272636103e-01,9.940680286177949743e-02,1.785556784572949612e-02
2.095337668834417189e-01,1.027119750828329459e-01,2.313614491996893174e-02
2.099584792396197996e-01,9.083004918306099296e-02,5.605610087422259989e-03
2.103831915957978804e-01,1.100078554532434860e-01,3.457171730213922517e-02
2.108079039519759890e-01,8.417565697845773298e-02,-4.108117316400817544e-03
2.112326163081540698e-01,1.009105155967968126e-01,2.094549228562954390e-02
2.116573286643321505e-01,1.121286917299132713e-01,3.768235275597689449e-02
2.120820410205102591e-01,9.947270024654748799e-02,1.868341830092518779e-02
2.125067533766883399e-01,9.315291000262496124e-02,9.373919015517614625e-03
2.129314657328664206e-01,1.167458144956448479e-01,4.516006358288929962e-02
2.133561780890445014e-01,6.830872749765232177e-02,-2.693995668983162339e-02
2.137808904452226100e-01,6.498348313938299980e-02,-3.138240089083817880e-02
2.142056028014006908e-01,8.360106966789010441e-02,-3.124906150395439369e-03
2.146303151575787715e-01,6.427117860232851865e-02,-3.214060891148922544e-02
2.150550275137568801e-01,6.838133261577469812e-02,-2.633154489812470495e-02
2.154797398699349609e-01,1.078620124920490336e-01,3.239075584787227957e-02
2.159044522261130417e-01,9.919891588658863446e-02,1.905351436450454169e-02
2.163291645822911502e-01,6.587963160158044618e-02,-3.084750150612536324e-02
2.167538769384692310e-01,9.775791244794122814e-02,1.755361770045023653e-02
2.171785892946473118e-01,9.815109918008182999e-02,1.906856304548123354e-02
2.176033016508253926e-01,9.294422334787083573e-02,1.216410123778829781e-02
2.180280140070035011e-01,7.727800989526897868e-02,-1.084168707979809437e-02
2.184527263631815819e-01,7.398056166234703857e-02,-1.593195774734815912e-02
2.188774387193596627e-01,9.230914813649211681e-02,1.085370046860267140e-02
2.193021510755377712e-01,6.969626908523871012e-02,-2.397435285790910919e-02
2.197268634317158520e-01,1.024059482000852644e-01,2.446554307030378989e-02
2.201515757878939328e-01,7.663527761401163485e-02,-1.415983662210734857e-02
2.205762881440720136e-01,1.070595743552400780e-01,3.222563954471950598e-02
2.210010005002501221e-01,1.003753641403739433e-01,2.337689292442694453e-02
2.214257128564282029e-01,6.849259094537182846e-02,-2.335083961845000819e-02
2.218504252126062837e-01,8.448832941453951473e-02,1.177101827354731659e-03
2.222751375687843922e-01,1.146874471655822542e-01,4.623454071963317008e-02
2.226998499249624730e-01,1.042722367405333195e-01,2.975550492059110194e-02
2.231245622811405538e-01,5.518794415783546264e-02,-4.488799825863425824e-02
2.235492746373186623e-01,7.298134880745557607e-02,-1.885409239750586788e-02
2.239739869934967431e-01,7.731069437838127001e-02,-1.232152577750014744e-02
2.243986993496748239e-01,7.440922445924820494e-02,-1.595013052133597772e-02
2.248234117058529047e-01,7.001539738808862379e-02,-2.146680513417943692e-02
2.252481240620310132e-01,8.984901291628107078e-02,9.225485564216316312e-03
2.256728364182090940e-01,8.237005096869981502e-02,-1.574612526386637377e-03
2.260975487743871748e-01,7.032721579048034632e-02,-1.986393514450434522e-02
2.265222611305652833e-01,1.040848902592277359e-01,3.009173994808356234e-02
2.269469734867433641e-01,7.435358171117686932e-02,-1.526131328782963197e-02
2.273716858429214449e-01,1.003713718473953354e-01,2.331065760270186957e-02
2.277963981990995534e-01,7.601716387027319943e-02,-1.317678265751287200e-02
2.282211105552776342e-01,9.567648774759383856e-02,1.680089438806788710e-02
2.286458229114557150e-01,1.030834701158461486e-01,2.859543449617340735e-02
2.290705352676337958e-01,8.295333400690588221e-02,-1.025147305543857267e-03
2.294952476238119043e-01,7.821059063507751485e-02,-7.887035972304449333e-03
2.299199599799899851e-01,7.614762203406710839e-02,-1.108951338930042052e-02
2.303446723361680659e-01,9.297080998904513893e-02,1.380364228795179574e-02
2.307693846923461745e-01,6.947405362780582905e-02,-2.181006441063450263e-02
2.311940970485242552e-01,5.933874217518184807e-02,-3.722824463629973574e-02
2.316188094047023360e-01,1.193551106228533665e-01,5.281357968266123248e-02
2.320435217608804446e-01,7.425517445908903780e-02,-1.462335269470042658e-02
2.324682341170585254e-01,7.117160080015769164e-02,-1.895270946242283774e-02
2.328929464732366061e-01,8.616998314257670599e-02,3.800286027573499849e-03
2.333176588294146869e-01,8.948125460160492872e-02,8.902485033481647922e-03
2.337423711855927955e-01,1.138556083445968203e-01,4.546661329134666502e-02
2.341670835417708763e-01,9.754026349257084727e-02,2.090664927179917976e-02
2.345917958979489570e-01,9.401570285247166925e-02,1.551053586558178744e-02
2.350165082541270656e-01,9.868704519375084971e-02,2.244425194378087823e-02
2.354412206103051464e-01,8.950479892155367712e-02,8.662699214645047663e-03
2.358659329664832272e-01,1.101165116692670587e-01,3.963404849952885389e-02
2.362906453226613079e-01,9.481795582231533626e-02,1.677645203694739726e-02
2.367153576788394165e-01,8.214273825583330579e-02,-2.142359722094177351e-03
2.371400700350174973e-01,7.736115585311449661e-02,-9.243394107759202866e-03
2.375647823911955780e-01,6.670419062878824024e-02,-2.519271689026555613e-02
2.379894947473736866e-01,5.868857598771758111e-02,-3.721268723915469034e-02
2.384142071035517674e-01,6.265225787883463293e-02,-3.128286300709853113e-02
2.388389194597298482e-01,9.549373126339290307e-02,1.796195547303117493e-02
2.392636318159079567e-01,6.849876663792046905e-02,-2.253545587137927714e-02
2.396883441720860375e-01,8.374549361416681881e-02,3.479676002454364959e-04
2.401130565282641183e-01,7.371160257300807261e-02,-1.467450975756591849e-02
2.405377688844421991e-01,8.201778655737132495e-02,-2.181130516048027535e-03
2.409624812406203076e-01,4.366231764136735416e-02,-5.968443274168948320e-02
2.413871935967983884e-01,9.402117420797345693e-02,1.587371014060299027e-02
2.418119059529764692e-01,8.390361057149910151e-02,7.073275708359003577e-04
2.422366183091545777e-01,7.870124632771645368e-02,-7.091573212341086875e-03
2.426613306653326585e-01,8.771450651324794179e-02,6.433065248263110554e-03
2.430860430215107393e-01,7.079928827175967221e-02,-1.893187054379833617e-02
2.435107553776888478e-01,6.651088442877678419e-02,-2.535380525455664322e-02
2.439354677338669286e-01,1.155706573324635777e-01,4.824689491403118258e-02
2.443601800900450094e-01,7.354028090501110726e-02,-1.478933981803948541e-02
2.447848924462230902e-01,9.515541307381893132e-02,1.764079456551837302e-02
2.452096048024011987e-01,7.484402714365390175e-02,-1.281924463193712636e-02
2.456343171585792795e-01,8.963123560053513905e-02,9.369826795897946009e-03
2.460590295147573603e-01,7.449845069542554432e-02,-1.331966206163624246e-02
2.464837418709354688e-01,9.230400156939494449e-02,1.339832009224708673e-02
2.469084542271135496e-01,7.956325203036333782e-02,-5.705175658246517019e-03
2.473331665832916304e-01,7.651224872430102686e-02,-1.027700371921651604e-02
2.477578789394697112e-01,8.532785670352141527e-02,2.949074583484281170e-03
2.481825912956478197e-01,7.263846469020722452e-02,-1.608217532321796692e-02
2.486073036518259005e-01,8.464120685480910899e-02,1.926810953376404669e-03
2.490320160080039813e-01,1.141325818764909461e-01,4.617100798341195605e-02
2.494567283641820898e-01,9.018856357713384009e-02,1.026286406384742909e-02
2.498814407203601706e-01,8.511583827857566176e-02,2.660317479715384754e-03
2.503061530765382514e-01,1.111052891652826446e-01,4.164856231686370897e-02
2.507308654327163322e-01,9.035152046530692260e-02,1.052011921731336487e-02
2.511555777888944130e-01,8.064134530098610032e-02,-4.042945948772509387e-03
2.515802901450725493e-01,6.654820019360392636e-02,-2.517878603462090151e-02
2.520050025012506301e-01,9.642210399688713740e-02,1.963795329142328794e-02
2.524297148574287109e-01,9.152735207613496571e-02,1.230251344874061688e-02
2.528544272136067916e-01,7.024537864265888165e-02,-1.961471945585924886e-02
2.532791395697848724e-01,7.983341348614235444e-02,-5.228892104716350783e-03
2.537038519259629532e-01,9.382712795491675306e-02,1.576400011710434382e-02
2.541285642821410340e-01,7.023929755087783555e-02,-1.961530064162816250e-02
2.545532766383191703e-01,8.423661546678677670e-02,1.384717468838543878e-03
2.549779889944972511e-01,7.757114778100561436e-02,-8.607547829460377234e-03
2.554027013506753319e-01,9.857441923591282740e-02,2.290414989522211037e-02
2.558274137068534126e-01,9.462216734312567379e-02,1.698186145112829532e-02
2.562521260630314934e-01,9.372006281751413259e-02,1.563319682046772352e-02
2.566768384192095742e-01,7.193817394485245431e-02,-1.703632920303265255e-02
2.571015507753877105e-01,5.871296450395088740e-02,-3.687063486232315668e-02
2.575262631315657913e-01,8.240471004384609943e-02,-1.327986467180801390e-03
2.579509754877438721e-01,8.769919556028979435e-02,6.620590643514592290e-03
2.583756878439219529e-01,7.387866442634580255e-02,-1.410244007061505975e-02
2.588004002001000337e-01,1.094501296147334657e-01,3.926204974794751668e-02
2.592251125562781144e-01,7.832112916749515985e-02,-7.425468735879455634e-03
2.596498249124561952e-01,7.006994511585580565e-02,-1.979725013918317081e-02
2.600745372686343315e-01,6.668404421034672402e-02,-2.487088004278961706e-02
2.604992496248124123e-01,8.481097154350827894e-02,2.326153569813874979e-03
2.609239619809904931e-01,1.065924536120776978e-01,3.500674710972554587e-02
2.613486743371685739e-01,8.548702641583881545e-02,3.357934741281105862e-03
2.617733866933466547e-01,1.009518189690815082e-01,2.656417044915168266e-02
2.621980990495247354e-01,8.504038969693437922e-02,2.705014480625375379e-03
2.626228114057028162e-01,1.306083182652362784e-01,7.106408398079859523e-02
2.630475237618809525e-01,8.570960441231219307e-02,3.723443546506376069e-03
2.634722361180590333e-01,9.405683281852400546e-02,1.625305030592379130e-02
2.638969484742371141e-01,7.817319491055546576e-02,-7.562003377862129040e-03
2.643216608304151949e-01,7.825801358705146427e-02,-7.423401223638377393e-03
2.647463731865932757e-01,9.905616404898875960e-02,2.378504946299035000e-02
2.651710855427713565e-01,8.772324077732591985e-02,6.796005634207039243e-03
2.655957978989494372e-01,9.588825266922644530e-02,1.905316134425276073e-02
2.660205102551275735e-01,8.149774827824819712e-02,-2.522721194351883450e-03
2.664452226113056543e-01,1.123235606946642595e-01,4.372709704275815068e-02
2.668699349674837351e-01,9.460809166982472873e-02,1.716653325860024309e-02
2.672946473236618159e-01,1.042327189942518079e-01,3.161708486320213146e-02
2.677193596798398967e-01,8.505353890095314340e-02,2.861888151357944773e-03
2.681440720360179775e-01,8.729469247485704964e-02,6.236461784101744905e-03
2.685687843921961138e-01,1.192288890587051842e-01,5.414999263347924224e-02
2.689934967483741945e-01,7.056648121732286838e-02,-1.883116451858395449e-02
2.694182091045522753e-01,8.110525890834635598e-02,-3.009422166286567293e-03
2.698429214607303561e-01,8.814675695001335243e-02,7.567834890525793577e-03
2.702676338169084369e-01,7.822575700074894944e-02,-7.297713381964221480e-03
2.706923461730865177e-01,8.804852075299759995e-02,7.452408419556340834e-03
2.711170585292645985e-01,7.705545346445671906e-02,-9.021851198647489953e-03
2.715417708854427348e-01,9.047676889897646180e-02,1.112490209212878625e-02
2.719664832416208156e-01,1.075529475506496468e-01,3.675412086813011070e-02
2.723911955977988963e-01,8.161852572312426612e-02,-2.131556100136536378e-03
2.728159079539769771e-01,9.640231148472211409e-02,2.006140384021093057e-02
2.732406203101550579e-01,1.211108482578231449e-01,5.714239932550149725e-02
2.736653326663331387e-01,7.039980397756419317e-02,-1.890589818827152421e-02
2.740900450225112195e-01,8.916964558225559667e-02,9.266585431085503158e-03
2.745147573786893558e-01,6.019904046793642799e-02,-3.417211894663728378e-02
2.749394697348674366e-01,8.440737668706584096e-02,2.157714807072740916e-03
2.753641820910455174e-01,1.028310377121192942e-01,2.981142798578359510e-02
2.757888944472235981e-01,8.765093696238560050e-02,7.060708851266961177e-03
2.762136068034016789e-01,9.076628470839111229e-02,1.175401574676680772e-02
2.766383191595797597e-01,5.588844782741559519e-02,-4.054235921767457285e-02
2.770630315157578405e-01,9.224364469352361318e-02,1.401031426294463596e-02
2.774877438719359768e-01,8.394016022555844669e-02,1.574457917805779537e-03
2.779124562281140576e-01,8.221068054081609455e-02,-1.000326804691735938e-03
2.783371685842921384e-01,1.002486086752569505e-01,2.607677746840790858e-02
2.787618809404702191e-01,8.169457810586380764e-02,-1.732955728555530357e-03
2.791865932966482999e-01,7.723049889124103395e-02,-8.406959128451227392e-03
2.796113056528263807e-01,7.459452349597534004e-02,-1.233869344208696033e-02
2.800360180090045170e-01,8.283275968390148292e-02,4.043322145377363080e-05
2.804607303651825978e-01,5.138581544297211173e-02,-4.710870630105681856e-02
2.808854427213606786e-01,8.030893382220249954e-02,-3.702744662226291599e-03
2.813101550775387594e-01,5.783677695923875733e-02,-3.738903128434687556e-02
2.817348674337168402e-01,7.490712444832202388e-02,-1.176057707550373990e-02
2.821595797898949209e-01,7.805441488918772597e-02,-7.015975277779626373e-03
2.825842921460730017e-01,8.543081536167582146e-02,4.072394220963609403e-03
2.830090045022511380e-01,9.234830120190717917e-02,1.447195067957162372e-02
2.834337168584292188e-01,8.126664898285956840e-02,-2.127705604618620929e-03
2.838584292146072996e-01,8.277517985869167760e-02,1.578538610150161288e-04
2.842831415707853804e-01,8.604029517179553888e-02,5.078845253520180777e-03
2.847078539269634612e-01,7.687759487779519119e-02,-8.641009275127592426e-03
2.851325662831415420e-01,6.607927724463667774e-02,-2.481361714894823878e-02
2.855572786393196227e-01,7.428511103360092849e-02,-1.247990030254971655e-02
2.859819909954977590e-01,1.003302117888152933e-01,2.661229424255431505e-02
2.864067033516758398e-01,1.031442389593647674e-01,3.085736533377618496e-02
2.868314157078539206e-01,8.364376083664740169e-02,1.630556121178403702e-03
2.872561280640320014e-01,6.903899868796534167e-02,-2.025223345861724630e-02
2.876808404202100822e-01,5.544245280005120902e-02,-4.062193534805987050e-02
2.881055527763881630e-01,7.479884077215867566e-02,-1.156164068668106074e-02
2.885302651325662437e-01,8.130538749708127177e-02,-1.776038008894063186e-03
2.889549774887443800e-01,4.667389743440487210e-02,-5.369791695098627415e-02
2.893796898449224608e-01,1.078352382283396527e-01,3.806891580507554274e-02
2.898044022011005416e-01,6.811395867121280978e-02,-2.148837010816823101e-02
2.902291145572786224e-01,7.830388659344375557e-02,-6.178500723162115224e-03
2.906538269134567032e-01,6.161270095260476531e-02,-3.118963955380931949e-02
2.910785392696347840e-01,1.041845280552706754e-01,3.269427199105125886e-02
2.915032516258129203e-01,8.282281756856875454e-02,6.779281703129275572e-04
2.919279639819910011e-01,7.218721306890764355e-02,-1.524968124370745283e-02
2.923526763381690818e-01,1.023168811656641475e-01,2.997006607975075121e-02
2.927773886943471626e-01,6.434649713728818332e-02,-2.696051585334105147e-02
2.932021010505252434e-01,9.010302710402755266e-02,1.169951582671372933e-02
2.936268134067033242e-01,6.381706500068223820e-02,-2.770363471014766071e-02
2.940515257628814050e-01,7.676218762860352596e-02,-8.259702441136244563e-03
2.944762381190595413e-01,9.610156252573190394e-02,2.077562600835593590e-02
2.949009504752376221e-01,5.847085936320077504e-02,-3.564459756525470424e-02
2.953256628314157028e-01,8.545900249251048297e-02,4.862874043917224560e-03
2.957503751875937836e-01,1.243006084405928885e-01,6.315023163183036692e-02
2.961750875437718644e-01,1.080714357515298041e-01,3.883157673127775322e-02
2.965997998999499452e-01,1.111072128488109351e-01,4.341081425446994407e-02
2.970245122561280260e-01,9.001005304201412094e-02,1.179104347369318122e-02
2.974492246123061623e-01,6.330118389573173576e-02,-2.824629384883121583e-02
2.978739369684842431e-01,9.072114763045617536e-02,1.290918185337433348e-02
2.982986493246623239e-01,9.735361903379120829e-02,2.288282917993691642e-02
2.987233616808404046e-01,8.150403841533786220e-02,-8.669621831828155803e-04
2.991480740370184854e-01,8.747907232380572329e-02,8.120238956211790413e-03
2.995727863931965662e-01,7.154125280532770692e-02,-1.576146173066137954e-02
2.999974987493746470e-01,6.229900937770137259e-02,-2.959946495520636434e-02
3.004222111055527833e-01,6.785258920663808646e-02,-2.124376263506502424e-02
3.008469234617308641e-01,6.084355799037327595e-02,-3.173241818593098423e-02
3.012716358179089449e-01,7.004523413758827199e-02,-1.790561488833795553e-02
3.016963481740870257e-01,8.033905999765567074e-02,-2.440988263611103704e-03
3.021210605302651064e-01,9.636653160782772398e-02,2.162411136884218738e-02
3.025457728864431872e-01,8.360338253443094780e-02,2.503589553225774294e-03
3.029704852426213235e-01,7.897402345653219136e-02,-4.415959132353483758e-03
3.033951975987994043e-01,1.033910120887309436e-01,3.223397151214238421e-02
3.038199099549774851e-01,1.046491102433268761e-01,3.414512942412407243e-02
3.042446223111555659e-01,8.562657300438912544e-02,5.634725799232838915e-03
3.046693346673336467e-01,7.728125540755220735e-02,-6.860286189759744538e-03
3.050940470235117274e-01,1.026263588837395546e-01,3.118027349083269187e-02
3.055187593796898082e-01,4.085502835788351605e-02,-6.145357745929109355e-02
3.059434717358679445e-01,1.179028221698388557e-01,5.414149839638008471e-02
3.063681840920460253e-01,8.305382311542099105e-02,1.891326986224611990e-03
3.067928964482241061e-01,6.212670134884051842e-02,-2.947646096575987779e-02
3.072176088044021869e-01,7.613953249411950508e-02,-8.434927966573050814e-03
3.076423211605802677e-01,9.663680360554552373e-02,2.233280367501671096e-02
3.080670335167583485e-01,8.281294897259494636e-02,1.618740354016435330e-03
3.084917458729364292e-01,6.645659549941759781e-02,-2.289388123766160354e-02
3.089164582291145655e-01,7.825722655559269603e-02,-5.170817694314247884e-03
3.093411705852926463e-01,1.059641847338857745e-01,3.641167369358139921e-02
3.097658829414707271e-01,7.745775931743291431e-02,-6.326332249258175347e-03
3.101905952976488079e-01,8.291258517450743326e-02,1.876932967115961959e-03
3.106153076538268887e-01,8.233085790284917771e-02,1.024884462269438435e-03
3.110400200100049695e-01,8.762241081439711698e-02,8.982602998534660460e-03
3.114647323661831058e-01,7.017925468280172829e-02,-1.716160407186984385e-02
3.118894447223611865e-01,7.382275549437919415e-02,-1.167565168357127120e-02
3.123141570785392673e-01,7.064783003289595853e-02,-1.641740785415806911e-02
3.127388694347173481e-01,3.883341176769278952e-02,-6.411881276265311846e-02
3.131635817908954289e-01,1.303568785344134395e-01,7.318601395874051174e-02
3.135882941470735097e-01,9.481067910110717312e-02,1.988584730447716734e-02
3.140130065032515905e-01,6.105195948711725218e-02,-3.073328360594610939e-02
3.144377188594297268e-01,6.334007594039413325e-02,-2.728205837439404147e-02
3.148624312156078076e-01,8.705153285189466683e-02,8.304330094346839761e-03
3.152871435717858883e-01,1.142315982888184728e-01,4.909356372236366867e-02
3.157118559279639691e-01,8.804631165439318063e-02,9.834375340659803552e-03
3.161365682841420499e-01,8.367652256345434192e-02,3.297847450350981351e-03
3.165612806403201307e-01,7.605140391843280556e-02,-8.122179882162532463e-03
3.169859929964982115e-01,1.261718000102213799e-01,6.707584891048982978e-02
3.174107053526763478e-01,1.197030017573171568e-01,5.739015118650184211e-02
3.178354177088544286e-01,6.357299497086039974e-02,-2.678722881587930482e-02
3.182601300650325093e-01,6.308785061744022482e-02,-2.749738008353886168e-02
3.186848424212105901e-01,8.362700592120389520e-02,3.328544406182765061e-03
3.191095547773886709e-01,7.404651299503557660e-02,-1.102557009292484333e-02
3.195342671335667517e-01,4.799304506759002886e-02,-5.008964987191320134e-02
3.199589794897448325e-01,9.612198688492640253e-02,2.211965261644455519e-02
3.203836918459229688e-01,7.701949787981374196e-02,-6.518148368162277224e-03
3.208084042021010496e-01,6.043357903457800828e-02,-3.138097440651851228e-02
3.212331165582791304e-01,5.830694457308564782e-02,-3.455492969858016405e-02
3.216578289144572111e-01,1.140082818482642257e-01,4.901272116865563327e-02
3.220825412706352919e-01,7.217425244434838572e-02,-1.372322584789947494e-02
3.225072536268133727e-01,8.368983390464601602e-02,3.564741920902139878e-03
3.229319659829915090e-01,7.364949417593963377e-02,-1.148142136923755233e-02
3.233566783391695898e-01,8.266324478785840035e-02,2.053571815571005391e-03
3.237813906953476706e-01,8.080824787718161872e-02,-7.144456128540500276e-04
3.242061030515257514e-01,9.853309523627899746e-02,2.588726041269528641e-02
3.246308154077038322e-01,9.726629048246195064e-02,2.400116585394818439e-02
3.250555277638819129e-01,6.229074668958432814e-02,-2.844855609787554779e-02
3.254802401200599937e-01,5.245255753368550933e-02,-4.319273317286670411e-02
