# # q, Iq, dIq
3.256426426426426435e-01,7.404204685907778138e-02,-6.150839345697083765e-02
3.264924924924925143e-01,1.565662699013827264e-01,6.248341662238891814e-02
3.273423423423423295e-01,4.059278457799761486e-02,-1.112732997797825224e-01
3.281921921921922003e-01,1.103508754190823810e-01,-6.434370552598091438e-03
3.290420420420420156e-01,1.219991271427048607e-01,1.123807005895160853e-02
3.298918918918918863e-01,6.890623508905899253e-02,-6.820290574130678796e-02
3.307417417417417571e-01,1.552460961721731647e-01,6.150351500498448670e-02
3.315915915915915724e-01,1.020653371021694733e-01,-1.807279614941071158e-02
3.324414414414414431e-01,1.427433664029239824e-01,4.313722195364303597e-02
3.332912912912913139e-01,1.211261673514735793e-01,1.090229837274362193e-02
3.341411411411411292e-01,1.269493450990592798e-01,1.982568512781922657e-02
3.349909909909910000e-01,1.103533712537558137e-01,-4.882050609743769122e-03
3.358408408408408152e-01,1.438274216792785332e-01,4.551276371122678355e-02
3.366906906906906860e-01,9.803729779317371662e-02,-2.299116073631607762e-02
3.375405405405405568e-01,1.094238304729286820e-01,-5.732674530019957714e-03
3.383903903903903720e-01,1.125252172093426095e-01,-9.044299428514853594e-04
3.392402402402402428e-01,1.225284157141485336e-01,1.427411531399127263e-02
3.400900900900901136e-01,9.572239387972616975e-02,-2.576343109988546778e-02
3.409399399399399289e-01,9.883464832897706498e-02,-2.092556039664582659e-02
3.417897897897897996e-01,1.084720536105258093e-01,-6.301855223337376674e-03
3.426396396396396149e-01,1.493738981981179159e-01,5.521681057337917559e-02
3.434894894894894857e-01,1.225232666295357070e-01,1.510523625049197023e-02
3.443393393393393564e-01,1.328901017686443808e-01,3.081847267505613899e-02
3.451891891891891717e-01,1.399736520659455863e-01,4.160555837855432065e-02
3.460390390390390425e-01,1.172330432225767993e-01,7.655155762945592413e-03
3.468888888888889133e-01,1.530170825281108593e-01,6.149044873530713079e-02
3.477387387387387285e-01,1.244801027723783510e-01,1.884287407762881214e-02
3.485885885885885993e-01,1.013700965602101350e-01,-1.566567944970011228e-02
3.494384384384384146e-01,9.509691548141013806e-02,-2.492050871067222340e-02
3.502882882882882853e-01,7.649605878965012873e-02,-5.266850877621200022e-02
3.511381381381381561e-01,1.054314283686419995e-01,-9.113990177510236310e-03
3.519879879879879714e-01,7.647792516093469828e-02,-5.239470379481797613e-02
3.528378378378378422e-01,1.188364014221726661e-01,1.129056151794532656e-02
3.536876876876877129e-01,4.094403718973391171e-02,-1.054024337059650818e-01
3.545375375375375282e-01,1.480435809993011220e-01,5.539051125154498961e-02
3.553873873873873990e-01,1.197337714797860886e-01,1.306749929522581927e-02
3.562372372372372142e-01,8.182679645740124907e-02,-4.365308189066542666e-02
3.570870870870870850e-01,1.948998720353795622e-01,1.260947265704396580e-01
3.579369369369369558e-01,5.776621187190138229e-02,-7.946910437484379364e-02
3.587867867867867711e-01,1.173506645310478658e-01,1.004290089047303255e-02
3.596366366366366418e-01,1.153778153658203132e-01,7.217731238944979921e-03
3.604864864864865126e-01,5.082199373761083633e-02,-8.948303106690790043e-02
3.613363363363363279e-01,1.339801672114783460e-01,3.538614529095164551e-02
3.621861861861861986e-01,1.391204500073489059e-01,4.322747153443450008e-02
3.630360360360360139e-01,6.479485731951190042e-02,-6.813102714504923330e-02
3.638858858858858847e-01,9.645077304664807782e-02,-2.051825143193407655e-02
3.647357357357357555e-01,1.184126140985252151e-01,1.255228667273559397e-02
3.655855855855855707e-01,7.293572436850451202e-02,-5.553648720036289538e-02
3.664354354354354415e-01,1.113195353744626248e-01,2.164475405396189614e-03
3.672852852852853123e-01,1.255022165293985248e-01,2.356233396213867556e-02
3.681351351351351275e-01,1.096246118086296739e-01,-1.317008719394332833e-04
3.689849849849849983e-01,1.087183151210940890e-01,-1.370266140116494771e-03
3.698348348348348136e-01,7.276715181613752081e-02,-5.517769072523497770e-02
3.706846846846846844e-01,1.657031023473935494e-01,8.434401208671289674e-02
3.715345345345345551e-01,6.132987007905357085e-02,-7.209955164510828407e-02
3.723843843843843704e-01,1.030534271558554288e-01,-9.399342350193571824e-03
3.732342342342342412e-01,1.072713886767466401e-01,-2.958800242295021865e-03
3.740840840840841119e-01,1.124739604602625204e-01,4.957499592369915900e-03
3.749339339339339272e-01,9.490963942165284162e-02,-2.127761701090233673e-02
3.757837837837837980e-01,6.274835795952474204e-02,-6.940914570873397971e-02
3.766336336336336132e-01,8.841343097477230573e-02,-3.080202867720283066e-02
3.774834834834834840e-01,6.894578678962463847e-02,-5.989481588020976327e-02
3.783333333333333548e-01,5.851086095612775123e-02,-7.543929694981235667e-02
3.791831831831831701e-01,1.106536458335833500e-01,2.882003296567336396e-03
3.800330330330330408e-01,1.433279587751841722e-01,5.199974272531297098e-02
3.808828828828829116e-01,8.571394854650146722e-02,-3.431591845645987071e-02
3.817327327327327269e-01,1.122646877335593818e-01,5.614549647800792971e-03
3.825825825825825977e-01,6.681787471845113124e-02,-6.245239031116520817e-02
3.834324324324324129e-01,1.289981724914372463e-01,3.092020036759967824e-02
3.842822822822822837e-01,1.346135268277298680e-01,3.944418186495261130e-02
3.851321321321321545e-01,1.295135727014930793e-01,3.189393319458059400e-02
3.859819819819819697e-01,8.277030488168754530e-02,-3.812256662167006621e-02
3.868318318318318405e-01,6.446313848488291476e-02,-6.548617686253682679e-02
3.876816816816816558e-01,7.847909265472194362e-02,-4.436632036600381829e-02
3.885315315315315265e-01,6.290819375969297633e-02,-6.762787033981093598e-02
3.893813813813813973e-01,1.554535254458659366e-01,7.128392487198637051e-02
3.902312312312312126e-01,9.949467380892658419e-02,-1.256149482783052579e-02
3.910810810810810834e-01,1.391968856783995234e-01,4.708384592303703486e-02
3.919309309309309541e-01,1.248620058368454244e-01,2.567281011345507249e-02
3.927807807807807694e-01,9.257681015253897694e-02,-2.266436076812669911e-02
3.936306306306306402e-01,1.212335832520488044e-01,2.041081289416430203e-02
3.944804804804804554e-01,9.505282567868485188e-02,-1.877084818457786658e-02
3.953303303303303262e-01,1.534539113338084793e-01,6.891966818300995778e-02
3.961801801801801970e-01,9.988572356978368816e-02,-1.134435576618874481e-02
3.970300300300300123e-01,1.114024131632485176e-01,6.018247227397743870e-03
3.978798798798798830e-01,2.567361004093082766e-02,-1.224881527865290115e-01
3.987297297297297538e-01,5.961064994114630144e-02,-7.149663415010604206e-02
3.995795795795795691e-01,1.486426080610133704e-01,6.213635425141737084e-02
4.004294294294294398e-01,1.230355070678336021e-01,2.380978829410995354e-02
4.012792792792792551e-01,7.158234570630389593e-02,-5.328691204918313551e-02
4.021291291291291259e-01,1.413192517547622318e-01,5.140042150228973233e-02
4.029789789789789967e-01,7.884988731097551662e-02,-4.222271340112151994e-02
4.038288288288288119e-01,1.143428839562316002e-01,1.109666304156634899e-02
4.046786786786786827e-01,2.005325061143865550e-01,1.404600049930654626e-01
4.055285285285285535e-01,1.034776692462100467e-01,-5.044203431659735441e-03
4.063783783783783687e-01,1.540642799967995302e-01,7.091296553888523646e-02
4.072282282282282395e-01,1.407684767439425499e-01,5.104580195046587443e-02
4.080780780780780548e-01,1.089975076271299248e-01,3.465266795811019346e-03
4.089279279279279256e-01,1.221090083134189347e-01,2.320788937089273210e-02
4.097777777777777963e-01,8.840266569313628975e-02,-2.727674372755491475e-02
4.106276276276276116e-01,6.819850783495484681e-02,-5.750855809330050750e-02
4.114774774774774824e-01,1.153397981065814454e-01,1.327739100131698075e-02
4.123273273273273531e-01,1.165823174195072809e-01,1.521471346165740798e-02
4.131771771771771684e-01,1.221663782817601351e-01,2.366383569200408363e-02
4.140270270270270392e-01,8.064902657355865756e-02,-3.853973052935166094e-02
4.148768768768768544e-01,1.005357870552098659e-01,-8.637764198735032803e-03
4.157267267267267252e-01,1.883772432665955787e-01,1.231955425562389073e-01
4.165765765765765960e-01,8.932416140033817842e-02,-2.531372069088539539e-02
4.174264264264264113e-01,1.392439726250360166e-01,4.963558181092866256e-02
4.182762762762762820e-01,1.330463137276388930e-01,4.040783635142122798e-02
4.191261261261261528e-01,1.166768713012427405e-01,1.592156578072736681e-02
4.199759759759759681e-01,7.118049566405269812e-02,-5.225593872454622341e-02
4.208258258258258389e-01,1.110465081132068765e-01,7.609341616543228298e-03
4.216756756756756541e-01,1.343549169084934936e-01,4.263747339573596001e-02
4.225255255255255249e-01,6.964428184605295225e-02,-5.436363760860150884e-02
4.233753753753753957e-01,6.390065298123569215e-02,-6.291481051979225247e-02
4.242252252252252109e-01,8.349592676156013249e-02,-3.345816284358790055e-02
4.250750750750750817e-01,1.444582179544702250e-01,5.804853688360486069e-02
4.259249249249249525e-01,1.234004538591978034e-01,2.652472717266165375e-02
4.267747747747747677e-01,8.003326326487848752e-02,-3.846361922341119677e-02
4.276246246246246385e-01,1.227787256441367908e-01,2.571662654243877036e-02
4.284744744744744538e-01,1.033711007770496820e-01,-3.333155928720452077e-03
4.293243243243243246e-01,1.183724682725212640e-01,1.923015013286248284e-02
4.301741741741741953e-01,6.271862330834397647e-02,-6.418981675974799739e-02
4.310240240240240106e-01,5.833010618682468035e-02,-7.071230721737661873e-02
4.318738738738738814e-01,3.828867551460882201e-02,-1.007147342271696583e-01
4.327237237237237522e-01,1.403921389348237458e-01,5.249956723727023516e-02
4.335735735735735674e-01,3.237966783344145560e-02,-1.094606821591623536e-01
4.344234234234234382e-01,6.787320632019100408e-02,-5.616258829826818039e-02
4.352732732732732535e-01,1.637933112924297718e-01,8.777468715399827648e-02
4.361231231231231242e-01,1.194922686443114918e-01,2.137960179774460456e-02
4.369729729729729950e-01,1.164430084557208644e-01,1.686155509339080580e-02
4.378228228228228103e-01,1.386251814513222158e-01,5.019006669406182036e-02
4.386726726726726810e-01,1.047918896215963569e-01,-5.051574424065843503e-04
4.395225225225224963e-01,1.116531447963377000e-01,9.840957420287860941e-03
4.403723723723723671e-01,1.656765885495522783e-01,9.092992892603135591e-02
4.412222222222222379e-01,4.880571924877030038e-02,-8.432294724540520536e-02
4.420720720720720531e-01,9.021908248823141963e-02,-2.214979732425889289e-02
4.429219219219219239e-01,1.365071125473862612e-01,4.733504385598324288e-02
4.437717717717717947e-01,7.970126039566649556e-02,-3.782125330843625483e-02
4.446216216216216099e-01,8.555325494291247945e-02,-2.899110696111660904e-02
4.454714714714714807e-01,1.038999662278371067e-01,-1.419238074769304430e-03
4.463213213213212960e-01,7.668354955932987771e-02,-4.219245071587375551e-02
4.471711711711711668e-01,8.408077793047906423e-02,-3.104562876789119727e-02
4.480210210210210375e-01,5.771630426408443787e-02,-7.054183729359767008e-02
4.488708708708708528e-01,1.312408538700931826e-01,3.979499652710734997e-02
4.497207207207207236e-01,1.557309117980406887e-01,7.657954831429836240e-02
4.505705705705705943e-01,8.820381672386569394e-02,-2.466219780043655760e-02
4.514204204204204096e-01,9.028250805556932435e-02,-2.149583636381168991e-02
4.522702702702702804e-01,1.335721301960451635e-01,4.348636147045098488e-02
4.531201201201200957e-01,9.199044099673640840e-02,-1.883894036970839778e-02
4.539699699699699664e-01,1.120893918733573691e-01,1.135622472052819597e-02
4.548198198198198372e-01,1.100943790943396117e-01,8.409999088664826816e-03
4.556696696696696525e-01,1.176028813968663517e-01,1.971867423752107079e-02
4.565195195195195232e-01,9.564527985697289514e-02,-1.317214636458840897e-02
4.573693693693693940e-01,1.020467362604147721e-01,-3.524679652702877603e-03
4.582192192192192093e-01,8.043347166334438580e-02,-3.589955979159164395e-02
4.590690690690690801e-01,1.470142406796924317e-01,6.401636602567804812e-02
4.599189189189188953e-01,9.555619327779879546e-02,-1.312617134776455571e-02
4.607687687687687661e-01,6.567365074557154903e-02,-5.790569908369047614e-02
4.616186186186186369e-01,2.299303068454651433e-02,-1.218826133262537054e-01
4.624684684684684521e-01,8.057991903944405898e-02,-3.545855207907906703e-02
4.633183183183183229e-01,7.117527791955277627e-02,-4.952211881851907582e-02
4.641681681681681937e-01,1.473662541863541564e-01,6.480735666453620036e-02
4.650180180180180090e-01,1.202764421057493649e-01,2.421522704833053638e-02
4.658678678678678797e-01,1.413406184813670308e-01,5.585362594841929845e-02
4.667177177177176950e-01,1.198096204673035625e-01,2.359878820529131768e-02
4.675675675675675658e-01,9.536190478708614360e-02,-1.303160890776174780e-02
4.684174174174174365e-01,7.740375647989516938e-02,-3.992813160765092129e-02
4.692672672672672518e-01,1.059476681538827902e-01,2.927984744481483201e-03
4.701171171171171226e-01,1.076850230255302632e-01,5.573857873524000299e-03
4.709669669669669934e-01,6.853830603790261877e-02,-5.310676385147752865e-02
4.718168168168168086e-01,6.707480779614513611e-02,-5.526290053130411550e-02
4.726666666666666794e-01,1.489353341670922870e-01,6.756670082920418485e-02
4.735165165165164947e-01,1.314411280252917036e-01,4.136394464265431142e-02
4.743663663663663654e-01,9.276175066625239052e-02,-1.661679492926773291e-02
4.752162162162162362e-01,1.129737205759533819e-01,1.373928129325861780e-02
4.760660660660660515e-01,1.584711448011028867e-01,8.202334287231553833e-02
4.769159159159159223e-01,7.708494345824516703e-02,-4.001822092093892252e-02
4.777657657657657930e-01,5.213896005638161274e-02,-7.739966583837466774e-02
4.786156156156156083e-01,1.184718547013616785e-01,2.213696576563946306e-02
4.794654654654654791e-01,3.199294187146094204e-02,-1.075443855704409785e-01
4.803153153153152943e-01,1.190469527918481263e-01,2.307334322312940000e-02
4.811651651651651651e-01,1.449581850751800460e-01,6.197656619482552059e-02
4.820150150150150359e-01,4.517338097257510288e-02,-8.766463049541141361e-02
4.828648648648648511e-01,1.315730448656777796e-01,4.197049078886873341e-02
4.837147147147147219e-01,1.240732889620484447e-01,3.075608987611602729e-02
4.845645645645645927e-01,6.345411299594333476e-02,-6.013781448867659002e-02
4.854144144144144080e-01,1.296706068069272133e-01,3.922141480724979090e-02
4.862642642642642787e-01,1.593603037403656664e-01,8.379009687372156179e-02
4.871141141141140940e-01,8.332509142437406757e-02,-3.022890599688954349e-02
4.879639639639639648e-01,1.368816153956932680e-01,5.013940938686118481e-02
4.888138138138138356e-01,9.417679240511825367e-02,-1.388454651639270052e-02
4.896636636636636508e-01,1.013650667785879894e-01,-3.069075025499764294e-03
4.905135135135135216e-01,4.292813987233193296e-02,-9.069159824811023896e-02
4.913633633633633369e-01,1.341700212692483185e-01,4.620391525334584248e-02
4.922132132132132076e-01,9.023043603488997699e-02,-1.967292754906330154e-02
4.930630630630630784e-01,1.104723832834183517e-01,1.072236054868261346e-02
4.939129129129128937e-01,8.483759563274904936e-02,-2.769764042534795731e-02
4.947627627627627644e-01,4.725382031811269784e-02,-8.404133079659080463e-02
4.956126126126126352e-01,1.310652545341541575e-01,4.170755889501013419e-02
4.964624624624624505e-01,8.051864644789341607e-02,-3.408087736761530873e-02
4.973123123123123213e-01,1.380732600033411639e-01,5.228222952747352270e-02
4.981621621621621365e-01,8.299940752441846425e-02,-3.029767406411273956e-02
4.990120120120120073e-01,8.774196548789237049e-02,-2.315328820898116327e-02
4.998618618618618781e-01,1.195169968258608245e-01,2.453948226148153222e-02
5.007117117117116933e-01,1.855319990886724890e-01,1.235918928407592349e-01
5.015615615615615086e-01,8.337442662687785666e-02,-2.961487169806319153e-02
5.024114114114114349e-01,7.945793470891726606e-02,-3.546030596659673767e-02
5.032612612612612502e-01,7.650650332096485540e-02,-3.985841134925847268e-02
5.041111111111110654e-01,9.631294994993411240e-02,-1.011992970099782375e-02
5.049609609609609917e-01,9.146293217625556249e-02,-1.736634267883164010e-02
5.058108108108108070e-01,1.181177085462914583e-01,2.264426634467935767e-02
5.066606606606606222e-01,6.957638386049880275e-02,-5.013942266453538105e-02
5.075105105105105485e-01,6.333315432118061250e-02,-5.947610090805052069e-02
5.083603603603603638e-01,8.694613927746643045e-02,-2.402857223271068210e-02
5.092102102102101790e-01,1.525640437125973248e-01,7.442620639499802904e-02
5.100600600600601053e-01,8.746277057502094276e-02,-2.319792830175325740e-02
5.109099099099099206e-01,9.270223833329802043e-02,-1.531112014562771573e-02
5.117597597597597359e-01,1.571434902114116627e-01,8.137816926619664826e-02
5.126096096096096622e-01,1.231818116277938469e-01,3.046283970733688548e-02
5.134594594594594774e-01,1.114233985097436430e-01,1.285215797423663008e-02
5.143093093093092927e-01,1.523205564072544760e-01,7.422455959559970395e-02
5.151591591591591079e-01,8.337303482536151389e-02,-2.917034709070326359e-02
5.160090090090090342e-01,6.790116939286656994e-02,-5.235206583489443455e-02
5.168588588588588495e-01,1.358916472400126252e-01,4.965944981894993004e-02
5.177087087087086648e-01,1.007902378755591299e-01,-2.967145754913726608e-03
5.185585585585585910e-01,1.118063893355302069e-01,1.358233886371279855e-02
5.194084084084084063e-01,1.851672940409948842e-01,1.236487192503297333e-01
5.202582582582582216e-01,1.197073297446309137e-01,2.548359281446194516e-02
5.211081081081081479e-01,6.369317665283796837e-02,-5.851298850784298483e-02
5.219579579579579631e-01,1.319136378458575509e-01,4.384220931732608212e-02
5.228078078078077784e-01,1.196879207064690254e-01,2.552802175492501977e-02
5.236576576576577047e-01,7.544290284439428285e-02,-4.081521768477092832e-02
5.245075075075075199e-01,1.986316472802570066e-01,1.439920938251489091e-01
5.253573573573573352e-01,9.964853588983245414e-02,-4.458461299704162897e-03
5.262072072072072615e-01,6.878108724097166393e-02,-5.073562358678561368e-02
5.270570570570570768e-01,5.014919294827012430e-02,-7.865957648343271935e-02
5.279069069069068920e-01,8.385368245254380681e-02,-2.807909919663646725e-02
5.287567567567567073e-01,6.653858210027113751e-02,-5.402817850653717641e-02
5.296066066066066336e-01,1.207658458134135693e-01,2.733609011615493675e-02
5.304564564564564488e-01,1.444793382797744385e-01,6.292948013660369655e-02
5.313063063063062641e-01,1.298740931457148529e-01,4.104452375690802873e-02
5.321561561561561904e-01,8.968077647049710333e-02,-1.922279097346809087e-02
5.330060060060060056e-01,1.566774335775466820e-01,8.129460127458758290e-02
5.338558558558558209e-01,1.321036768965800912e-01,4.445612932024595176e-02
5.347057057057057472e-01,1.233765140902391005e-01,3.138732244464992327e-02
5.355555555555555625e-01,6.949249914101907066e-02,-4.941697545454246804e-02
5.364054054054053777e-01,6.287799795099158207e-02,-5.931719041067377851e-02
5.372552552552553040e-01,1.465011198348725452e-01,6.613886855390574415e-02
5.381051051051051193e-01,1.819003739485870463e-01,1.192589913995657086e-01
5.389549549549549345e-01,1.169715808030544063e-01,2.188693180071640126e-02
5.398048048048048608e-01,8.780391145656002427e-02,-2.184353621215082489e-02
5.406546546546546761e-01,1.366884142112753664e-01,5.150417025458401549e-02
5.415045045045044914e-01,1.166646941725826142e-01,2.148946151673577359e-02
5.423543543543543066e-01,1.507830633521672348e-01,7.268780051246012675e-02
5.432042042042042329e-01,7.617929023112715581e-02,-3.919716494012319419e-02
5.440540540540540482e-01,1.356418077221419050e-01,5.001719434523727026e-02
5.449039039039038634e-01,8.939005824407798839e-02,-1.933998324523326234e-02
5.457537537537537897e-01,1.374614614125820311e-01,5.278741033579321951e-02
5.466036036036036050e-01,2.957867726149580878e-02,-1.090166546151723759e-01
5.474534534534534203e-01,2.407258187969728291e-02,-1.172558799006180458e-01
5.483033033033033465e-01,3.656125213486641212e-02,-9.850316058906670447e-02
5.491531531531531618e-01,1.271752521555193083e-01,3.743734583000268845e-02
5.500030030030029771e-01,8.167426459528348559e-02,-3.079483326802512702e-02
5.508528528528529034e-01,1.224005717472086002e-01,3.031373565690745689e-02
5.517027027027027186e-01,6.821012622303460060e-02,-5.095300275208822921e-02
5.525525525525525339e-01,1.656629075076804514e-01,9.524494596876965924e-02
5.534024024024023491e-01,1.477676755218930438e-01,6.842074252586377581e-02
5.542522522522522754e-01,1.292257444448389747e-01,4.062637480406793011e-02
5.551021021021020907e-01,1.390321643726118994e-01,5.535443665274061842e-02
5.559519519519519060e-01,1.849993433859233039e-01,1.243235544781180479e-01
5.568018018018018322e-01,1.385174860086189064e-01,5.461904357225131484e-02
5.576516516516516475e-01,1.247687942619499085e-01,3.401420897305602181e-02
5.585015015015014628e-01,1.003399217620928180e-01,-2.610973405461650305e-03
5.593513513513513891e-01,8.948543544878220790e-02,-1.887466349880290162e-02
5.602012012012012043e-01,1.126309879653901308e-01,1.586160277558435264e-02
5.610510510510510196e-01,8.140899094778633605e-02,-3.095357478059225162e-02
5.619009009009009459e-01,8.324137031829462186e-02,-2.818732430807123490e-02
5.627507507507507611e-01,1.218703024060305284e-01,2.977360836776436759e-02
5.636006006006005764e-01,1.048051244574221968e-01,4.193207001033752088e-03
5.644504504504505027e-01,1.080535338412111912e-01,9.083008901163662843e-03
5.653003003003003180e-01,1.410862536056535221e-01,5.864909584750362809e-02
5.661501501501501332e-01,6.416313841304602250e-02,-5.671874663299997926e-02
5.669999999999999485e-01,1.108728282315956382e-01,1.336245097137524727e-02
5.678498498498498748e-01,1.404370854032400140e-01,5.772534682064339034e-02
5.686996996996996900e-01,1.386533035468368313e-01,5.506604960774444391e-02
5.695495495495495053e-01,1.478535380428225299e-01,6.888266244385936321e-02
5.703993993993994316e-01,1.033086506959479955e-01,2.081497836925353100e-03
5.712492492492492469e-01,1.519017749288719688e-01,7.498727350610147335e-02
5.720990990990990621e-01,1.284517348603579634e-01,3.982824267439619842e-02
5.729489489489489884e-01,1.062227938807848993e-01,6.500810948246002648e-03
5.737987987987988037e-01,1.105879115442302135e-01,1.306441455646117911e-02
5.746486486486486189e-01,1.733900067428512382e-01,1.072834280070039947e-01
5.754984984984985452e-01,1.555652231073456904e-01,8.056205730323816316e-02
5.763483483483483605e-01,1.279447289222117590e-01,3.914704093328266049e-02
5.771981981981981757e-01,1.561695627389068919e-01,8.149991986123432397e-02
5.780480480480481020e-01,9.668966796845762657e-02,-7.704408726509905450e-03
5.788978978978979173e-01,1.103601607920083050e-01,1.281671239121845614e-02
5.797477477477477326e-01,1.358104774997166142e-01,5.100742331126947859e-02
5.805975975975975478e-01,9.725680266248218353e-02,-6.808009206387300762e-03
5.814474474474474741e-01,1.487095191795232696e-01,7.038598440533692935e-02
5.822972972972972894e-01,1.371964328045687798e-01,5.313111577441043121e-02
5.831471471471471046e-01,9.612037483424711037e-02,-8.468357789632877455e-03
5.839969969969970309e-01,8.247958966778856649e-02,-2.891506358110604996e-02
5.848468468468468462e-01,1.414305621706436755e-01,5.952574149702259676e-02
5.856966966966966615e-01,1.073126240627219619e-01,8.363073100881922989e-03
5.865465465465465877e-01,6.166516285206318643e-02,-6.009396895379789244e-02
5.873963963963964030e-01,7.039585419844220093e-02,-4.698385396480438125e-02
5.882462462462462183e-01,1.220848096022528056e-01,3.056359954160103864e-02
5.890960960960961446e-01,8.617824185301459217e-02,-2.328227932686504839e-02
5.899459459459459598e-01,8.424324463438548349e-02,-2.617084526378787510e-02
5.907957957957957751e-01,1.420486234597297670e-01,6.055110934249399723e-02
5.916456456456457014e-01,9.322842937828085264e-02,-1.266534476252322190e-02
5.924954954954955166e-01,7.585020920397456123e-02,-3.871889755998848132e-02
5.933453453453453319e-01,1.101870271014518399e-01,1.280003945358757118e-02
5.941951951951951472e-01,8.838865215562100031e-02,-1.988389876314635568e-02
5.950450450450450735e-01,1.474458457225677199e-01,6.871541276709709767e-02
5.958948948948948887e-01,1.506060881277965779e-01,7.346918117825264327e-02
5.967447447447447040e-01,9.071083588294540090e-02,-1.636041901828323361e-02
5.975945945945946303e-01,1.228155424230544801e-01,3.180978623240841158e-02
5.984444444444444455e-01,1.333821596487290151e-01,4.767272343989864547e-02
5.992942942942942608e-01,1.108341871261899758e-01,1.386364545159265126e-02
6.001441441441441871e-01,7.091933077458355272e-02,-4.599588094509751701e-02
6.009939939939940023e-01,7.051768075022474269e-02,-4.658570908019948192e-02
6.018438438438438176e-01,1.107132731308360513e-01,1.372022889013138451e-02
6.026936936936937439e-01,1.468782261368821729e-01,6.798012486811397248e-02
6.035435435435435592e-01,9.680805279770154925e-02,-7.112737688037454320e-03
6.043933933933933744e-01,1.619034840891648286e-01,9.054275462121623430e-02
6.052432432432431897e-01,1.339789631106446943e-01,4.866827133905683722e-02
6.060930930930931160e-01,1.567546946199584734e-01,8.284412312682375157e-02
6.069429429429429312e-01,1.115512860363270936e-01,1.505122152650389261e-02
6.077927927927927465e-01,1.387225211381399592e-01,5.582023841647380802e-02
6.086426426426426728e-01,1.062640102012795684e-01,7.144581807424355349e-03
6.094924924924924881e-01,1.117766200304092100e-01,1.542554185619159253e-02
6.103423423423423033e-01,1.842858760892556180e-01,1.242013952945562605e-01
6.111921921921922296e-01,1.930047414437952025e-01,1.372915752052925875e-01
6.120420420420420449e-01,1.489891757787131510e-01,7.128001088618969583e-02
6.128918918918918601e-01,1.493116107522475255e-01,7.177534205492758224e-02
6.137417417417417864e-01,3.248134947922956539e-02,-1.034584810447431308e-01
6.145915915915916017e-01,4.267432593094211413e-02,-8.815755804331297518e-02
6.154414414414414169e-01,5.285505965870668232e-02,-7.287510363558387383e-02
6.162912912912913432e-01,1.077962291358997154e-01,9.547907274307860723e-03
6.171411411411411585e-01,1.602480560715574820e-01,8.823681352713222403e-02
6.179909909909909738e-01,1.368253017699322116e-01,5.311376858094365300e-02
6.188408408408407890e-01,5.426956372387839456e-03,-1.439727302854613700e-01
6.196906906906907153e-01,6.730860088414124254e-02,-5.113930021462755049e-02
6.205405405405405306e-01,9.841849907509898909e-02,-4.463536109938709764e-03
6.213903903903903458e-01,1.844405529665021637e-01,1.245804216238583784e-01
6.222402402402402721e-01,1.401593481633790217e-01,5.816945443248290604e-02
6.230900900900900874e-01,6.471398657619376049e-02,-5.498778556152485175e-02
6.239399399399399027e-01,1.268694361597327014e-01,3.825614920815319231e-02
6.247897897897898289e-01,1.340082704393553703e-01,4.897511159322702479e-02
6.256396396396396442e-01,1.820624371047342982e-01,1.210670135037918843e-01
6.264894894894894595e-01,8.143595187019603276e-02,-2.986213218709027686e-02
6.273393393393393858e-01,6.367374806593163739e-02,-5.649493252742096572e-02
6.281891891891892010e-01,6.921858279448997453e-02,-4.816726247726827587e-02
6.290390390390390163e-01,6.820665950659110521e-02,-4.967482585703788395e-02
6.298888888888889426e-01,1.138534180233740228e-01,1.880553336269359666e-02
6.307387387387387578e-01,7.392564691427169765e-02,-4.107600203546236950e-02
6.315885885885885731e-01,8.866063823017146517e-02,-1.896349035832085861e-02
6.324384384384383884e-01,7.244805284550340230e-02,-4.327243332750742993e-02
6.332882882882883147e-01,1.493727208176841570e-01,7.212442376403575828e-02
6.341381381381381299e-01,1.429797354882754723e-01,6.254473222791510911e-02
6.349879879879879452e-01,8.213450483956716286e-02,-2.871338413463146721e-02
6.358378378378378715e-01,2.122513607441813832e-01,1.664715836419034256e-01
6.366876876876876867e-01,8.152164116692475759e-02,-2.961334813150673720e-02
6.375375375375375020e-01,4.429167607350550928e-02,-8.544867786009810451e-02
6.383873873873874283e-01,1.544441459256090943e-01,7.978961844592069586e-02
6.392372372372372435e-01,2.719067417967277467e-02,-1.110810228160239721e-01
6.400870870870870588e-01,1.466064814002928651e-01,6.805222705662565541e-02
6.409369369369369851e-01,8.882289712202902365e-02,-1.861364764938796754e-02
6.417867867867868004e-01,8.029209339379965449e-02,-3.140039796694895496e-02
6.426366366366366156e-01,1.829738658014847252e-01,1.226316591183267690e-01
6.434864864864865419e-01,6.207800556972453698e-03,-1.425081075603128189e-01
6.443363363363363572e-01,5.539783899207565560e-02,-6.871379547129026488e-02
6.451861861861861724e-01,2.121297639935935120e-01,1.663932622867653477e-01
6.460360360360359877e-01,8.555502416876588356e-02,-2.345976597391907434e-02
6.468858858858859140e-01,1.532921120350843325e-01,7.815485724025157677e-02
6.477357357357357293e-01,5.218714149380969392e-02,-7.349369505434236172e-02
6.485855855855855445e-01,1.700120049225085084e-01,1.032524210873857207e-01
6.494354354354354708e-01,6.851795148870981622e-02,-4.897991255781524583e-02
6.502852852852852861e-01,5.063784104689250665e-02,-7.579139637369822213e-02
